s_store_name1,s_store_id1,d_week_seq1,?column?,?column?,?column?,?column?,?column?,?column?,?column?
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5241,0.76772461880697643987,1.2558772143669755,1.4978401964386969,1.0696725026696064,0.90588627011275092916,1.2154975397413704,1.2503978534622606
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
able,AAAAAAAACAAAAAAA,5242,1.2005607252942275,0.42153626221390358569,2.0956955088543887,2.6051856998977226,0.65662897438899256943,0.96725400553061990189,0.91280702675622781609
